gene_id,D1,D3,Z3,Z1,Z2,MS1,D7,D9,ZH2,D4,D5,D6
ENSMUSG00000056718,29,40,8,33,0,38,32,42,20,21,19,40
ENSMUSG00000056724,2151,1572,1166,2253,1458,2290,1662,1992,2125,1774,2071,1881
ENSMUSG00000056728,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056729,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056735,66,62,42,42,35,43,59,46,54,46,37,32
ENSMUSG00000056737,1341,1446,865,1166,792,859,1807,1895,1661,1325,1614,1187
ENSMUSG00000056738,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056742,0,4,0,0,0,0,0,0,0,2,0,0
ENSMUSG00000056743,0,0,9,2,0,0,2,0,2,4,0,4
ENSMUSG00000056749,258,140,31,192,155,303,186,137,149,111,128,114
ENSMUSG00000056752,14,12,9,19,33,26,11,7,15,14,14,5
ENSMUSG00000056753,14,22,0,35,21,20,21,18,11,15,16,13
ENSMUSG00000056755,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056758,316,210,233,338,191,231,165,116,194,150,169,209
ENSMUSG00000056763,785,524,397,595,522,638,516,578,532,444,474,471
ENSMUSG00000056770,3525,3089,1289,3024,2453,3014,3272,3107,3196,2792,2652,2776
ENSMUSG00000056771,2,0,0,0,0,2,1,0,0,0,0,0
ENSMUSG00000056772,0,2,1,0,0,1,0,0,0,0,0,0
ENSMUSG00000056777,1,1,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000056782,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056797,4,0,5,0,0,0,0,0,2,0,0,0
ENSMUSG00000056812,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000056815,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056820,33,18,13,41,102,218,151,220,288,40,71,32
ENSMUSG00000056821,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000056822,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056824,4,1,0,3,3,7,6,6,3,5,5,1
ENSMUSG00000056829,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056832,79,54,42,127,31,149,52,39,69,55,38,56
ENSMUSG00000056836,53,37,11,34,31,7,24,29,43,42,34,26
ENSMUSG00000056849,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056851,4493,3968,1845,4151,2930,3990,2937,3015,3698,2089,2685,2429
ENSMUSG00000056853,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056854,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056856,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000056858,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056863,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000056866,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056870,112,33,26,26,89,151,18,36,37,123,144,115
ENSMUSG00000056872,4,9,0,6,4,12,12,11,7,3,18,3
ENSMUSG00000056875,7,9,0,5,1,1,8,8,7,9,3,7
ENSMUSG00000056877,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056880,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056882,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056883,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056885,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056888,18,7,2,25,22,40,28,35,27,51,49,42
ENSMUSG00000056895,37,14,24,21,45,29,26,29,17,15,11,11
ENSMUSG00000056899,130,86,27,73,47,62,61,71,67,105,63,101
ENSMUSG00000056900,0,5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056901,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056904,1,2,0,2,1,3,3,2,3,3,3,5
ENSMUSG00000056910,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056912,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056917,261,158,178,165,61,158,162,179,208,98,162,168
ENSMUSG00000056919,415,305,283,433,346,392,366,291,387,248,366,263
ENSMUSG00000056921,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056926,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056938,531,397,293,249,225,246,268,339,293,254,281,236
ENSMUSG00000056940,12,0,0,0,0,0,10,0,0,0,0,0
ENSMUSG00000056941,1139,1160,365,939,496,787,975,984,942,753,803,775
ENSMUSG00000056943,4,3,0,0,0,1,2,1,0,6,2,12
ENSMUSG00000056946,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056947,0,1,0,1,0,5,0,0,2,2,2,1
ENSMUSG00000056952,1173,966,611,1050,817,1108,1007,1152,1062,973,1162,938
ENSMUSG00000056959,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056961,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056962,1261,934,465,891,642,701,715,1075,840,860,827,875
ENSMUSG00000056966,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000056972,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056973,794,490,175,309,177,448,243,153,362,153,130,139
ENSMUSG00000056978,21,53,13,20,0,0,12,28,15,0,2,1
ENSMUSG00000056987,1,3,0,2,0,0,0,0,0,1,2,0
ENSMUSG00000056995,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056999,2070,1188,858,1155,1500,1805,2027,1792,1511,1377,1386,1417
ENSMUSG00000057000,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057002,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057003,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057021,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000057029,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057036,1817,1426,983,1133,623,423,1056,1636,1310,936,1569,920
ENSMUSG00000057037,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057047,0,0,0,0,0,2,0,0,1,0,0,0
ENSMUSG00000057050,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057054,30,38,3,25,11,27,32,23,29,28,29,25
ENSMUSG00000057058,36,27,17,23,3,7,19,10,17,13,16,16
ENSMUSG00000057060,0,1,0,1,0,0,0,3,2,0,3,2
ENSMUSG00000057067,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057068,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057069,293,126,61,175,97,209,166,113,158,142,146,102
ENSMUSG00000057072,0,1,0,0,0,2,0,0,1,0,0,0
ENSMUSG00000057074,1368,854,217,438,95,509,440,228,901,117,130,204
ENSMUSG00000057092,1542,1181,330,1054,616,551,942,807,795,722,751,732
ENSMUSG00000057093,31,12,18,25,20,13,17,12,18,12,14,14
ENSMUSG00000057098,5,3,0,3,0,7,1,1,4,2,0,0
ENSMUSG00000057101,658,515,275,570,531,541,533,583,461,463,503,515
ENSMUSG00000057103,74,66,29,76,30,66,58,47,50,52,68,46
ENSMUSG00000057108,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057110,1475,1150,797,1423,1427,1598,1395,1187,1377,1159,1187,1094
ENSMUSG00000057113,8058,7710,3922,7587,5988,6430,6356,5882,6273,6692,5567,6158
ENSMUSG00000057116,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057123,1,0,0,2,0,0,0,0,0,1,0,1
ENSMUSG00000057130,720,465,293,463,412,382,329,477,460,329,330,402
ENSMUSG00000057132,53,40,34,42,37,81,25,47,51,33,20,35
ENSMUSG00000057133,1084,938,603,1187,995,1298,926,884,1022,859,1051,881
ENSMUSG00000057134,864,630,345,749,730,726,487,601,574,573,651,589
ENSMUSG00000057135,0,1,0,0,0,0,0,4,3,1,2,1
ENSMUSG00000057137,48,78,26,42,59,80,79,52,73,39,44,25
ENSMUSG00000057138,1078,1116,379,493,186,540,253,810,530,132,272,256
ENSMUSG00000057143,833,714,697,565,711,801,739,522,697,462,358,380
ENSMUSG00000057144,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057146,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057147,323,231,115,252,260,393,259,196,233,182,248,234
ENSMUSG00000057149,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057151,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057156,177,117,79,234,195,247,125,115,167,125,140,164
ENSMUSG00000057157,4,1,0,6,0,0,0,2,0,2,6,2
ENSMUSG00000057160,2,0,0,2,0,0,1,2,0,0,2,0
ENSMUSG00000057161,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057163,1,0,0,5,0,3,0,0,0,0,3,0
ENSMUSG00000057168,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057170,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057173,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057174,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057176,78,47,47,33,47,36,26,31,42,27,44,44
ENSMUSG00000057177,1249,1130,460,1147,472,1069,1057,967,1212,766,1089,874
ENSMUSG00000057179,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057181,247,237,149,315,324,329,217,242,309,210,198,216
ENSMUSG00000057182,24,18,13,65,50,79,40,36,40,41,39,26
ENSMUSG00000057191,10,5,1,8,0,1,0,3,1,6,7,2
ENSMUSG00000057193,953,1097,522,1008,546,899,786,879,904,601,647,655
ENSMUSG00000057195,0,2,3,4,0,9,2,2,0,3,12,3
ENSMUSG00000057203,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057207,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057209,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057213,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057215,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057216,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057219,272,223,159,216,143,243,170,231,196,143,191,148
ENSMUSG00000057223,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000057228,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057229,1638,1516,926,1043,728,984,1171,1218,1227,729,889,935
ENSMUSG00000057230,59,30,50,129,68,159,73,71,146,112,137,125
ENSMUSG00000057234,104,88,26,113,98,152,75,65,73,110,83,100
ENSMUSG00000057236,2528,2282,945,2193,1560,2941,2398,1884,2505,2597,2230,2441
ENSMUSG00000057240,0,0,0,0,0,0,0,0,0,0,1,1
ENSMUSG00000057244,16,11,11,6,2,10,19,23,5,17,10,6
ENSMUSG00000057246,90,60,67,50,42,71,66,60,76,40,57,50
ENSMUSG00000057254,116,91,47,112,97,131,108,105,134,99,84,93
ENSMUSG00000057262,10,16,6,13,12,6,10,13,17,14,14,14
ENSMUSG00000057264,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057265,41,25,25,53,27,26,24,35,23,25,9,22
ENSMUSG00000057270,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057278,1753,1424,881,1364,490,562,1143,1362,1232,1541,950,1184
ENSMUSG00000057280,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057286,2331,1775,1375,1685,1269,1162,1184,1206,1336,921,951,1134
ENSMUSG00000057290,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057293,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000057299,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057300,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057315,330,204,73,322,294,378,317,148,204,209,270,226
ENSMUSG00000057321,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057322,10362,7539,6779,7362,3359,2016,5444,8040,5908,7861,5177,5081
ENSMUSG00000057329,403,279,181,486,460,477,274,202,284,333,355,326
ENSMUSG00000057335,11,7,0,9,19,14,15,11,9,17,22,12
ENSMUSG00000057337,0,0,4,0,0,2,0,0,0,0,0,1
ENSMUSG00000057342,2452,2375,1209,1952,863,1516,1799,1567,2062,1069,1457,1388
ENSMUSG00000057346,379,148,163,128,42,116,200,75,180,54,81,121
ENSMUSG00000057349,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057351,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057354,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057359,43,45,18,25,16,31,39,42,42,38,32,43
ENSMUSG00000057363,659,524,225,544,432,736,652,534,535,493,548,580
ENSMUSG00000057367,1008,803,480,827,902,891,795,822,783,813,687,757
ENSMUSG00000057370,2,0,0,1,1,0,0,0,0,2,0,0
ENSMUSG00000057375,3517,2746,1267,2950,1556,2317,2105,2319,2425,2044,1639,1690
ENSMUSG00000057378,11,9,0,10,6,2,7,9,3,2,5,8
ENSMUSG00000057381,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057387,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057388,1511,1235,672,1001,1059,1035,1138,1287,1190,927,937,1025
ENSMUSG00000057395,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057396,78,75,56,133,87,84,65,54,78,64,82,84
ENSMUSG00000057399,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057400,15,52,0,18,6,14,7,13,1,18,16,9
ENSMUSG00000057402,0,0,0,0,0,0,3,0,0,0,0,0
ENSMUSG00000057403,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057406,1316,871,527,1302,964,1582,1089,907,1171,1006,1079,1090
ENSMUSG00000057409,239,184,94,182,162,358,318,243,243,191,276,236
ENSMUSG00000057411,1902,1521,751,1071,671,837,1112,1077,1222,1160,987,1134
ENSMUSG00000057417,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057421,860,709,322,696,478,738,777,645,831,561,685,718
ENSMUSG00000057424,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057425,0,0,0,0,0,0,0,0,1,0,0,1
ENSMUSG00000057439,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057440,580,362,234,540,519,778,398,406,409,423,477,446
ENSMUSG00000057443,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057444,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057446,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057447,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057454,0,0,0,3,0,1,1,2,1,0,4,1
ENSMUSG00000057455,0,0,0,1,0,0,3,0,0,0,0,0
ENSMUSG00000057457,0,0,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000057461,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057464,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057465,26,25,8,15,4,12,17,30,25,25,24,21
ENSMUSG00000057469,651,413,293,434,482,566,425,445,432,360,367,375
ENSMUSG00000057497,1336,837,386,919,848,1044,921,947,1116,1228,893,1055
ENSMUSG00000057499,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057503,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057506,992,711,273,615,501,516,594,636,599,669,583,592
ENSMUSG00000057513,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057522,3258,2779,1242,2807,1971,2661,2213,2747,2907,1672,1985,1956
ENSMUSG00000057530,3191,2274,1459,2086,1920,2686,2460,2327,2916,1770,2393,2143
ENSMUSG00000057531,661,530,394,522,240,408,370,456,486,325,403,366
ENSMUSG00000057533,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057534,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057540,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057541,453,364,216,363,501,537,351,371,471,274,419,365
ENSMUSG00000057551,241,259,152,329,168,329,286,318,232,263,296,243
ENSMUSG00000057554,1687,1352,662,1386,1004,1409,1614,1514,1527,1290,1290,1169
ENSMUSG00000057561,2165,1685,1052,2091,1901,2556,2413,2308,2184,2951,2180,2404
ENSMUSG00000057564,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057572,759,834,395,627,466,689,679,712,689,708,566,623
ENSMUSG00000057573,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057577,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057580,62,47,40,35,27,14,23,57,48,46,31,21
ENSMUSG00000057584,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057592,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057594,279,198,112,244,208,169,175,234,187,134,155,136
ENSMUSG00000057596,765,707,202,603,247,525,716,633,713,241,531,479
ENSMUSG00000057604,6,2,6,2,0,10,5,6,8,11,12,3
ENSMUSG00000057605,119,85,63,79,52,161,78,79,69,95,91,82
ENSMUSG00000057606,3,0,0,0,0,1,0,1,1,0,2,2
ENSMUSG00000057609,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057610,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057612,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057614,47,11,40,176,78,102,95,46,158,55,103,69
ENSMUSG00000057615,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057617,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057626,0,0,0,0,0,0,1,0,0,2,0,0
ENSMUSG00000057637,1534,1391,768,1315,851,1378,904,1046,1136,831,1011,864
ENSMUSG00000057649,1191,922,658,873,728,1061,946,919,905,764,706,724
ENSMUSG00000057650,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057654,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057657,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057666,372,1595,240,1610,84,268,292,298,4511,1488,2334,313
ENSMUSG00000057667,542,439,134,397,142,464,397,447,470,270,383,315
ENSMUSG00000057672,841,883,343,1067,365,1113,1210,900,1290,679,1017,745
ENSMUSG00000057674,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057685,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057691,934,735,405,703,362,762,571,602,630,467,656,548
ENSMUSG00000057696,110,35,38,18,69,23,43,13,16,53,50,45
ENSMUSG00000057697,3,2,0,5,22,5,7,12,7,2,2,5
ENSMUSG00000057699,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057706,48,36,10,49,49,29,48,32,45,49,74,56
ENSMUSG00000057707,4,5,2,5,0,1,2,1,2,3,2,1
ENSMUSG00000057710,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057715,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000057716,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057719,545,556,307,629,302,600,441,478,508,354,418,353
ENSMUSG00000057722,0,0,4,0,0,0,0,0,0,0,1,0
ENSMUSG00000057723,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057726,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057727,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057729,0,2,0,9,0,0,0,0,0,0,2,0
ENSMUSG00000057735,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057738,6519,6599,3383,7415,5705,8393,8012,6641,8713,7028,7402,6792
ENSMUSG00000057751,14,12,17,19,0,17,7,5,9,10,6,8
ENSMUSG00000057754,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057761,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057762,409,506,142,434,305,545,282,364,297,225,270,219
ENSMUSG00000057764,0,1,1,0,4,0,0,0,0,0,0,0
ENSMUSG00000057766,8,3,3,3,5,4,3,1,5,1,1,4
ENSMUSG00000057767,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057770,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057777,1,1,0,4,0,0,6,4,0,12,8,4
ENSMUSG00000057778,104,136,81,135,66,108,78,103,157,81,74,69
ENSMUSG00000057788,787,658,320,588,265,612,686,635,661,582,680,563
ENSMUSG00000057789,3826,2768,1302,2613,1381,1965,3031,3217,3701,2216,2358,2209
ENSMUSG00000057799,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057801,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057802,0,1,0,0,0,3,0,0,2,0,0,0
ENSMUSG00000057805,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057808,188,217,102,392,440,313,155,281,234,291,325,289
ENSMUSG00000057816,3,0,6,2,0,1,0,3,2,6,5,1
ENSMUSG00000057817,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057818,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000057829,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000057832,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057835,100,68,60,103,72,118,79,80,67,72,61,81
ENSMUSG00000057836,302,111,144,116,123,337,166,119,78,65,85,32
ENSMUSG00000057841,20475,17391,12526,13736,7963,8715,12975,15260,12677,15657,11136,12014
ENSMUSG00000057842,138,132,99,168,123,149,126,112,124,143,99,116
ENSMUSG00000057855,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057858,356,298,179,263,346,364,275,291,276,308,299,323
ENSMUSG00000057863,14985,12659,10651,9777,4870,3891,7982,11260,8828,9332,7063,7617
ENSMUSG00000057880,1680,1917,881,2131,1171,1848,1743,2058,2462,1466,1468,1461
ENSMUSG00000057886,58,55,24,56,27,37,55,37,58,55,43,58
ENSMUSG00000057890,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057894,286,191,147,314,391,361,266,257,290,220,269,230
ENSMUSG00000057895,4,14,8,14,32,15,10,12,17,4,11,9
ENSMUSG00000057897,99,128,15,86,67,69,132,79,105,53,47,67
ENSMUSG00000057899,3,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000057901,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057903,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057913,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000057914,6,2,0,5,0,7,8,8,6,2,8,1
ENSMUSG00000057924,18,18,49,29,30,54,17,19,22,36,21,34
ENSMUSG00000057933,0,8,2,6,13,0,4,2,9,2,2,7
ENSMUSG00000057945,0,1,0,1,0,3,0,1,0,0,0,0
ENSMUSG00000057946,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057948,603,654,244,452,213,342,538,592,645,377,411,408
ENSMUSG00000057950,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057963,4996,4790,2695,3345,2014,3450,3988,4227,4616,2381,3238,2843
ENSMUSG00000057967,21,27,12,27,5,18,1,6,1,0,3,9
ENSMUSG00000057969,2882,2238,1392,2127,1416,2000,2228,2291,2591,1572,2034,2047
ENSMUSG00000057977,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057981,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057982,294,270,257,297,385,323,224,254,234,218,278,245
ENSMUSG00000057985,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057990,15,10,1,4,13,10,14,8,11,23,10,4
ENSMUSG00000057997,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058005,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058006,561,362,227,581,581,730,756,495,629,608,675,611
ENSMUSG00000058013,837,618,358,732,679,1386,873,870,1035,863,974,910
ENSMUSG00000058014,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058017,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058019,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058022,727,602,210,361,360,339,494,438,437,313,279,289
ENSMUSG00000058028,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058030,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058046,14,10,20,10,14,18,12,7,20,5,14,11
ENSMUSG00000058050,45,44,9,33,23,22,50,39,45,83,46,73
ENSMUSG00000058052,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058056,371,432,380,841,301,817,573,498,809,481,537,450
ENSMUSG00000058057,184,210,75,84,19,65,54,115,71,42,40,42
ENSMUSG00000058063,2251,2259,985,1671,1463,2961,2768,2479,2530,2310,2074,2227
ENSMUSG00000058064,117,89,42,76,23,59,89,71,71,98,50,79
ENSMUSG00000058070,143,230,56,167,80,122,114,145,159,59,54,67
ENSMUSG00000058071,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058073,0,6,0,1,24,0,1,1,1,0,4,3
ENSMUSG00000058075,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058076,6995,6165,2704,5238,3850,4448,3896,5640,5448,3664,3733,3742
ENSMUSG00000058078,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058079,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058084,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058093,217,209,152,265,176,368,202,253,231,221,224,224
ENSMUSG00000058099,9,11,0,7,18,27,10,18,19,7,21,15
ENSMUSG00000058101,0,0,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000058114,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058119,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058124,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058126,702,541,250,747,485,1037,927,689,961,659,798,734
ENSMUSG00000058130,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058132,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058135,7594,7022,3882,5864,3439,3983,3357,3948,3298,2634,2899,2742
ENSMUSG00000058145,88,24,2,32,55,89,66,38,45,77,74,47
ENSMUSG00000058147,25,5,49,4,0,54,23,2,2,2,0,12
ENSMUSG00000058152,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000058153,2,1,0,20,6,9,7,2,0,4,7,5
ENSMUSG00000058159,0,0,0,2,0,0,1,0,0,0,2,0
ENSMUSG00000058163,325,267,199,172,257,436,357,234,425,191,221,210
ENSMUSG00000058172,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058173,701,494,228,446,473,355,422,399,472,246,340,339
ENSMUSG00000058174,37,31,5,33,62,44,31,18,29,15,23,17
ENSMUSG00000058176,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058183,3,0,0,0,0,2,3,3,0,2,2,1
ENSMUSG00000058186,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058188,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058189,6,6,0,1,0,2,3,1,3,4,6,7
ENSMUSG00000058192,154,137,89,111,119,88,127,133,141,126,103,126
ENSMUSG00000058194,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058200,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058205,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058207,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058216,342,429,249,264,268,307,247,379,309,223,280,283
