gene_id,MP1,MP2
ENSMUSG00000086388,0,0
ENSMUSG00000086992,0,0
ENSMUSG00000084316,0,0
ENSMUSG00000084382,0,0
ENSMUSG00000080425,0,0
ENSMUSG00000086125,0,0
ENSMUSG00000086313,0,0
ENSMUSG00000065852,0,0
ENSMUSG00000061923,0,0
ENSMUSG00000076032,0,0
ENSMUSG00000091728,0,0
ENSMUSG00000091397,0,0
ENSMUSG00000022296,0,0
ENSMUSG00000077470,0,0
ENSMUSG00000076029,0,0
ENSMUSG00000022303,0,0
ENSMUSG00000087695,0,0
ENSMUSG00000092855,0,0
ENSMUSG00000056332,0,0
ENSMUSG00000022306,0,0
ENSMUSG00000048559,0,0
ENSMUSG00000086242,0,0
ENSMUSG00000042895,0,0
ENSMUSG00000088469,0,0
ENSMUSG00000022309,0,0
ENSMUSG00000091009,0,0
ENSMUSG00000051920,0,0
ENSMUSG00000087905,0,0
ENSMUSG00000072592,0,0
ENSMUSG00000088831,0,0
ENSMUSG00000054409,0,0
ENSMUSG00000038760,0,0
ENSMUSG00000088756,0,0
ENSMUSG00000077181,0,0
ENSMUSG00000085947,0,0
ENSMUSG00000060530,0,0
ENSMUSG00000089137,0,0
ENSMUSG00000089589,0,0
ENSMUSG00000058463,0,0
ENSMUSG00000022342,0,0
ENSMUSG00000065312,0,0
ENSMUSG00000092643,0,0
ENSMUSG00000051198,0,0
ENSMUSG00000088679,0,0
ENSMUSG00000022311,0,0
ENSMUSG00000089828,0,0
ENSMUSG00000077752,0,0
ENSMUSG00000065742,0,0
ENSMUSG00000089314,0,0
ENSMUSG00000088013,0,0
ENSMUSG00000088023,0,0
ENSMUSG00000065760,0,0
ENSMUSG00000038679,0,0
ENSMUSG00000084458,0,0
ENSMUSG00000068522,0,0
ENSMUSG00000022315,0,0
ENSMUSG00000088830,0,0
ENSMUSG00000077165,0,0
ENSMUSG00000077567,0,0
ENSMUSG00000072584,0,0
ENSMUSG00000050978,0,0
ENSMUSG00000038591,0,0
ENSMUSG00000086024,0,0
ENSMUSG00000088486,0,0
ENSMUSG00000022371,0,0
ENSMUSG00000060429,0,0
ENSMUSG00000022367,0,0
ENSMUSG00000089448,0,0
ENSMUSG00000065157,0,0
ENSMUSG00000022366,0,0
ENSMUSG00000090002,0,0
ENSMUSG00000047807,0,0
ENSMUSG00000051225,0,0
ENSMUSG00000064597,0,0
ENSMUSG00000089504,0,0
ENSMUSG00000080461,0,0
ENSMUSG00000022357,0,0
ENSMUSG00000084485,0,0
ENSMUSG00000065049,0,0
ENSMUSG00000061490,0,0
ENSMUSG00000025922,0,0
ENSMUSG00000071750,0,0
ENSMUSG00000071749,0,0
ENSMUSG00000077511,0,0
ENSMUSG00000077627,0,0
ENSMUSG00000022347,0,0
ENSMUSG00000065812,0,0
ENSMUSG00000093058,0,0
ENSMUSG00000088897,0,0
ENSMUSG00000088828,0,0
ENSMUSG00000079025,0,0
ENSMUSG00000062543,0,0
ENSMUSG00000065936,0,0
ENSMUSG00000072541,0,0
ENSMUSG00000077783,0,0
ENSMUSG00000092495,0,0
ENSMUSG00000015001,0,0
ENSMUSG00000072511,0,0
ENSMUSG00000056258,0,0
ENSMUSG00000022375,0,0
ENSMUSG00000053469,0,0
ENSMUSG00000090464,0,0
ENSMUSG00000005124,0,0
ENSMUSG00000091479,0,0
ENSMUSG00000091412,0,0
ENSMUSG00000088130,0,0
ENSMUSG00000065476,0,0
ENSMUSG00000065437,0,0
ENSMUSG00000065168,0,0
ENSMUSG00000080426,0,0
ENSMUSG00000069996,0,0
ENSMUSG00000077502,0,0
ENSMUSG00000087805,0,0
ENSMUSG00000088667,0,0
ENSMUSG00000089240,0,0
ENSMUSG00000080689,0,0
ENSMUSG00000036800,0,0
ENSMUSG00000088895,0,0
ENSMUSG00000079022,0,0
ENSMUSG00000090237,0,0
ENSMUSG00000064608,0,0
ENSMUSG00000087713,0,0
ENSMUSG00000036760,0,0
ENSMUSG00000065612,0,0
ENSMUSG00000088005,0,0
ENSMUSG00000084493,0,0
ENSMUSG00000072487,0,0
ENSMUSG00000086361,0,0
ENSMUSG00000093340,0,0
ENSMUSG00000022603,0,0
ENSMUSG00000044276,0,0
ENSMUSG00000022598,0,0
ENSMUSG00000022595,0,0
ENSMUSG00000075605,0,0
ENSMUSG00000075604,0,0
ENSMUSG00000022589,0,0
ENSMUSG00000068348,0,0
ENSMUSG00000022577,0,0
ENSMUSG00000022579,0,0
ENSMUSG00000047591,0,0
ENSMUSG00000077416,0,0
ENSMUSG00000087899,0,0
ENSMUSG00000092920,0,0
ENSMUSG00000049653,0,0
ENSMUSG00000093169,0,0
ENSMUSG00000060794,0,0
ENSMUSG00000048385,0,0
ENSMUSG00000033707,0,0
ENSMUSG00000090429,0,0
ENSMUSG00000065832,0,0
ENSMUSG00000087126,0,0
ENSMUSG00000089242,0,0
ENSMUSG00000086467,0,0
ENSMUSG00000082233,0,0
ENSMUSG00000091650,0,0
ENSMUSG00000090792,0,0
ENSMUSG00000056656,0,0
ENSMUSG00000019146,0,0
ENSMUSG00000092375,0,0
ENSMUSG00000070235,0,0
ENSMUSG00000062154,0,0
ENSMUSG00000092974,0,0
ENSMUSG00000091135,0,0
ENSMUSG00000092494,0,0
ENSMUSG00000088901,0,0
ENSMUSG00000085802,0,0
ENSMUSG00000093223,0,0
ENSMUSG00000064409,0,0
ENSMUSG00000089796,0,0
ENSMUSG00000089837,0,0
ENSMUSG00000022421,0,0
ENSMUSG00000064884,0,0
ENSMUSG00000050439,0,0
ENSMUSG00000088740,0,0
ENSMUSG00000092868,0,0
ENSMUSG00000064587,0,0
ENSMUSG00000050164,0,0
ENSMUSG00000091198,0,0
ENSMUSG00000080527,0,0
ENSMUSG00000084739,0,0
ENSMUSG00000091934,0,0
ENSMUSG00000069439,0,0
ENSMUSG00000061633,0,0
ENSMUSG00000068117,0,0
ENSMUSG00000065465,0,0
ENSMUSG00000092778,0,0
ENSMUSG00000076395,0,0
ENSMUSG00000068083,0,0
ENSMUSG00000092751,0,0
ENSMUSG00000090940,0,0
ENSMUSG00000090964,0,0
ENSMUSG00000093243,0,0
ENSMUSG00000016763,0,0
ENSMUSG00000041708,0,0
ENSMUSG00000022441,0,0
ENSMUSG00000081925,0,0
ENSMUSG00000018868,0,0
ENSMUSG00000089267,0,0
ENSMUSG00000080441,0,0
ENSMUSG00000022435,0,0
ENSMUSG00000078289,0,0
ENSMUSG00000022431,0,0
ENSMUSG00000064764,0,0
ENSMUSG00000063548,0,0
ENSMUSG00000087046,0,0
ENSMUSG00000065608,0,0
ENSMUSG00000088071,0,0
ENSMUSG00000093261,0,0
ENSMUSG00000064631,0,0
ENSMUSG00000054863,0,0
ENSMUSG00000054117,0,0
ENSMUSG00000065391,0,0
ENSMUSG00000015365,0,0
ENSMUSG00000064481,0,0
ENSMUSG00000058441,0,0
ENSMUSG00000054136,0,0
ENSMUSG00000022613,0,0
ENSMUSG00000091780,0,0
ENSMUSG00000091680,0,0
ENSMUSG00000090413,0,0
ENSMUSG00000084915,0,0
ENSMUSG00000086602,0,0
ENSMUSG00000022622,0,0
ENSMUSG00000063260,0,0
ENSMUSG00000093094,0,0
ENSMUSG00000064920,0,0
ENSMUSG00000078847,0,0
ENSMUSG00000055782,0,0
ENSMUSG00000081771,0,0
ENSMUSG00000086160,0,0
ENSMUSG00000087965,0,0
ENSMUSG00000083083,0,0
ENSMUSG00000047295,0,0
ENSMUSG00000044021,0,0
ENSMUSG00000075464,0,0
ENSMUSG00000085294,0,0
ENSMUSG00000036218,0,0
ENSMUSG00000089225,0,0
ENSMUSG00000065911,0,0
ENSMUSG00000088454,0,0
ENSMUSG00000022449,0,0
ENSMUSG00000077686,0,0
ENSMUSG00000077447,0,0
ENSMUSG00000022454,0,0
ENSMUSG00000089560,0,0
ENSMUSG00000043329,0,0
ENSMUSG00000078648,0,0
ENSMUSG00000092978,0,0
ENSMUSG00000078925,0,0
ENSMUSG00000086809,0,0
ENSMUSG00000085460,0,0
ENSMUSG00000064928,0,0
ENSMUSG00000092709,0,0
ENSMUSG00000022464,0,0
ENSMUSG00000022468,0,0
ENSMUSG00000086601,0,0
ENSMUSG00000090780,0,0
ENSMUSG00000089233,0,0
ENSMUSG00000022483,0,0
ENSMUSG00000088325,0,0
ENSMUSG00000029875,0,0
ENSMUSG00000075427,0,0
ENSMUSG00000090129,0,0
ENSMUSG00000059460,0,0
ENSMUSG00000048077,0,0
ENSMUSG00000062037,0,0
ENSMUSG00000051793,0,0
ENSMUSG00000056184,0,0
ENSMUSG00000063780,0,0
ENSMUSG00000032987,0,0
ENSMUSG00000022991,0,0
ENSMUSG00000054036,0,0
ENSMUSG00000065939,0,0
ENSMUSG00000003354,0,0
ENSMUSG00000022996,0,0
ENSMUSG00000022997,0,0
ENSMUSG00000059213,0,0
ENSMUSG00000023000,0,0
ENSMUSG00000087446,0,0
ENSMUSG00000064081,0,0
ENSMUSG00000001076,0,0
ENSMUSG00000088377,0,0
ENSMUSG00000087991,0,0
ENSMUSG00000093139,0,0
ENSMUSG00000064723,0,0
ENSMUSG00000089968,0,0
ENSMUSG00000023013,0,0
ENSMUSG00000044217,0,0
ENSMUSG00000043144,0,0
ENSMUSG00000092859,0,0
ENSMUSG00000091604,0,0
ENSMUSG00000089671,0,0
ENSMUSG00000065643,0,0
ENSMUSG00000092014,0,0
ENSMUSG00000037438,0,0
ENSMUSG00000045350,0,0
ENSMUSG00000077443,0,0
ENSMUSG00000045631,0,0
ENSMUSG00000067657,0,0
ENSMUSG00000087444,0,0
ENSMUSG00000084688,0,0
ENSMUSG00000092050,0,0
ENSMUSG00000090536,0,0
ENSMUSG00000047034,0,0
ENSMUSG00000075408,0,0
ENSMUSG00000088459,0,0
ENSMUSG00000067615,0,0
ENSMUSG00000067614,0,0
ENSMUSG00000049548,0,0
ENSMUSG00000022986,0,0
ENSMUSG00000064232,0,0
ENSMUSG00000058354,0,0
ENSMUSG00000061527,0,0
ENSMUSG00000051879,0,0
ENSMUSG00000067596,0,0
ENSMUSG00000056605,0,0
ENSMUSG00000063661,0,0
ENSMUSG00000064201,0,0
ENSMUSG00000046834,0,0
ENSMUSG00000067594,0,0
ENSMUSG00000075402,0,0
ENSMUSG00000059668,0,0
ENSMUSG00000053724,0,0
ENSMUSG00000060284,0,0
ENSMUSG00000088286,0,0
ENSMUSG00000090274,0,0
ENSMUSG00000089168,0,0
ENSMUSG00000071586,0,0
ENSMUSG00000065111,0,0
ENSMUSG00000076009,0,0
ENSMUSG00000091182,0,0
ENSMUSG00000001655,0,0
ENSMUSG00000050328,0,0
ENSMUSG00000086903,0,0
ENSMUSG00000001656,0,0
ENSMUSG00000022484,0,0
ENSMUSG00000092585,0,0
ENSMUSG00000065488,0,0
ENSMUSG00000092194,0,0
ENSMUSG00000001661,0,0
ENSMUSG00000022485,0,0
ENSMUSG00000076010,0,0
ENSMUSG00000092424,0,0
ENSMUSG00000086435,0,0
ENSMUSG00000065560,0,0
ENSMUSG00000063234,0,0
ENSMUSG00000053508,0,0
ENSMUSG00000022491,0,0
ENSMUSG00000080387,0,0
ENSMUSG00000080564,0,0
ENSMUSG00000088225,0,0
ENSMUSG00000051003,0,0
ENSMUSG00000022534,0,0
ENSMUSG00000059043,0,0
ENSMUSG00000091607,0,0
ENSMUSG00000083579,0,0
ENSMUSG00000085048,0,0
ENSMUSG00000093262,0,0
ENSMUSG00000089645,0,0
ENSMUSG00000093237,0,0
ENSMUSG00000093330,0,0
ENSMUSG00000086464,0,0
ENSMUSG00000022542,0,0
ENSMUSG00000091712,0,0
ENSMUSG00000093305,0,0
ENSMUSG00000093131,0,0
ENSMUSG00000087168,0,0
ENSMUSG00000084573,0,0
ENSMUSG00000089506,0,0
ENSMUSG00000089593,0,0
ENSMUSG00000077152,0,0
ENSMUSG00000022715,0,0
ENSMUSG00000084475,0,0
ENSMUSG00000077557,0,0
ENSMUSG00000051226,0,0
ENSMUSG00000093050,0,0
ENSMUSG00000084737,0,0
ENSMUSG00000087982,0,0
ENSMUSG00000090530,0,0
ENSMUSG00000059003,0,0
ENSMUSG00000039209,0,0
ENSMUSG00000089563,0,0
ENSMUSG00000093251,0,0
ENSMUSG00000050058,0,0
ENSMUSG00000038015,0,0
ENSMUSG00000079740,0,0
ENSMUSG00000091074,0,0
ENSMUSG00000088543,0,0
ENSMUSG00000064565,0,0
ENSMUSG00000080790,0,0
ENSMUSG00000022496,0,0
ENSMUSG00000082653,0,0
ENSMUSG00000085732,0,0
ENSMUSG00000055015,0,0
ENSMUSG00000022494,0,0
ENSMUSG00000091416,0,0
ENSMUSG00000087526,0,0
ENSMUSG00000076972,0,0
ENSMUSG00000065449,0,0
ENSMUSG00000077488,0,0
ENSMUSG00000089207,0,0
ENSMUSG00000065968,0,0
ENSMUSG00000044117,0,0
ENSMUSG00000082554,0,0
ENSMUSG00000082277,0,0
ENSMUSG00000083536,0,0
ENSMUSG00000070074,0,0
ENSMUSG00000087557,0,0
ENSMUSG00000090808,0,0
ENSMUSG00000075395,0,0
ENSMUSG00000022676,0,0
ENSMUSG00000065930,0,0
ENSMUSG00000069315,0,0
ENSMUSG00000080704,0,0
ENSMUSG00000077350,0,0
ENSMUSG00000092960,0,0
ENSMUSG00000089861,0,0
ENSMUSG00000048101,0,0
ENSMUSG00000022783,0,0
ENSMUSG00000081426,0,0
ENSMUSG00000075370,0,0
ENSMUSG00000087951,0,0
ENSMUSG00000055497,0,0
ENSMUSG00000065572,0,0
ENSMUSG00000076288,0,0
ENSMUSG00000087554,0,0
ENSMUSG00000085425,0,0
ENSMUSG00000065710,0,0
ENSMUSG00000091106,0,0
ENSMUSG00000065331,0,0
ENSMUSG00000088993,0,0
ENSMUSG00000022759,0,0
ENSMUSG00000022738,0,0
ENSMUSG00000059280,0,0
ENSMUSG00000090777,0,0
ENSMUSG00000080452,0,0
ENSMUSG00000093246,0,0
ENSMUSG00000065464,0,0
ENSMUSG00000089044,0,0
ENSMUSG00000092957,0,0
ENSMUSG00000075335,0,0
ENSMUSG00000041378,0,0
ENSMUSG00000083658,0,0
ENSMUSG00000060811,0,0
ENSMUSG00000076939,0,0
ENSMUSG00000050742,0,0
ENSMUSG00000089036,0,0
ENSMUSG00000076200,0,0
ENSMUSG00000077172,0,0
ENSMUSG00000056822,0,0
ENSMUSG00000045341,0,0
ENSMUSG00000061361,0,0
ENSMUSG00000068535,0,0
ENSMUSG00000062245,0,0
ENSMUSG00000060480,0,0
ENSMUSG00000041247,0,0
ENSMUSG00000022818,0,0
ENSMUSG00000088049,0,0
ENSMUSG00000080669,0,0
ENSMUSG00000090319,0,0
ENSMUSG00000080447,0,0
ENSMUSG00000065372,0,0
ENSMUSG00000078100,0,0
ENSMUSG00000068492,0,0
ENSMUSG00000086936,0,0
ENSMUSG00000093035,0,0
ENSMUSG00000088758,0,0
ENSMUSG00000090380,0,0
ENSMUSG00000068487,0,0
ENSMUSG00000064686,0,0
ENSMUSG00000084511,0,0
ENSMUSG00000033501,0,0
ENSMUSG00000022868,0,0
ENSMUSG00000087979,0,0
ENSMUSG00000022875,0,0
ENSMUSG00000088524,0,0
ENSMUSG00000064880,0,0
ENSMUSG00000087935,0,0
ENSMUSG00000064382,0,0
ENSMUSG00000022878,0,0
ENSMUSG00000068463,0,0
ENSMUSG00000084299,0,0
ENSMUSG00000081988,0,0
ENSMUSG00000045231,0,0
ENSMUSG00000084439,0,0
ENSMUSG00000088862,0,0
ENSMUSG00000033383,0,0
ENSMUSG00000022887,0,0
ENSMUSG00000083681,0,0
ENSMUSG00000047531,0,0
ENSMUSG00000065494,0,0
ENSMUSG00000077602,0,0
ENSMUSG00000048399,0,0
ENSMUSG00000022510,0,0
ENSMUSG00000065333,0,0
ENSMUSG00000090257,0,0
ENSMUSG00000090203,0,0
ENSMUSG00000038148,0,0
ENSMUSG00000091972,0,0
ENSMUSG00000092545,0,0
ENSMUSG00000068428,0,0
ENSMUSG00000052276,0,0
ENSMUSG00000089705,0,0
ENSMUSG00000056423,0,0
ENSMUSG00000076064,0,0
ENSMUSG00000022525,0,0
ENSMUSG00000083141,0,0
ENSMUSG00000038094,0,0
ENSMUSG00000090506,0,0
ENSMUSG00000084444,0,0
ENSMUSG00000080134,0,0
ENSMUSG00000052316,0,0
ENSMUSG00000047953,0,0
ENSMUSG00000064754,0,0
ENSMUSG00000088782,0,0
ENSMUSG00000087605,0,0
ENSMUSG00000089011,0,0
ENSMUSG00000083890,0,0
ENSMUSG00000080928,0,0
ENSMUSG00000077460,0,0
ENSMUSG00000086146,0,0
ENSMUSG00000075269,0,0
ENSMUSG00000080440,0,0
ENSMUSG00000088985,0,0
ENSMUSG00000046345,0,0
ENSMUSG00000092662,0,0
ENSMUSG00000083903,0,0
ENSMUSG00000075265,0,0
ENSMUSG00000091997,0,0
ENSMUSG00000070225,0,0
ENSMUSG00000088860,0,0
ENSMUSG00000089109,0,0
ENSMUSG00000093012,0,0
ENSMUSG00000022832,0,0
ENSMUSG00000084581,0,0
ENSMUSG00000064463,0,0
ENSMUSG00000064769,0,0
ENSMUSG00000077080,0,0
ENSMUSG00000087793,0,0
ENSMUSG00000086400,0,0
ENSMUSG00000062279,0,0
ENSMUSG00000060956,0,0
ENSMUSG00000088471,0,0
ENSMUSG00000059657,0,0
ENSMUSG00000088489,0,0
ENSMUSG00000079597,0,0
ENSMUSG00000088316,0,0
ENSMUSG00000068320,0,0
ENSMUSG00000088963,0,0
ENSMUSG00000075228,0,0
ENSMUSG00000088694,0,0
ENSMUSG00000071562,0,0
ENSMUSG00000088341,0,0
ENSMUSG00000079595,0,0
ENSMUSG00000087864,0,0
ENSMUSG00000088517,0,0
ENSMUSG00000079594,0,0
ENSMUSG00000088725,0,0
ENSMUSG00000071561,0,0
ENSMUSG00000087689,0,0
ENSMUSG00000089426,0,0
ENSMUSG00000088035,0,0
ENSMUSG00000022902,0,0
ENSMUSG00000089496,0,0
ENSMUSG00000089117,0,0
ENSMUSG00000054905,0,0
ENSMUSG00000051980,0,0
ENSMUSG00000089118,0,0
ENSMUSG00000091786,0,0
ENSMUSG00000092940,0,0
ENSMUSG00000078096,0,0
ENSMUSG00000047746,0,0
ENSMUSG00000022829,0,0
ENSMUSG00000083420,0,0
ENSMUSG00000082387,0,0
ENSMUSG00000084602,0,0
ENSMUSG00000083405,0,0
ENSMUSG00000065188,0,0
ENSMUSG00000077530,0,0
ENSMUSG00000087568,0,0
ENSMUSG00000022803,0,0
ENSMUSG00000092022,0,0
ENSMUSG00000081651,0,0
ENSMUSG00000022798,0,0
ENSMUSG00000086175,0,0
ENSMUSG00000089607,0,0
ENSMUSG00000080338,0,0
ENSMUSG00000077535,0,0
ENSMUSG00000092636,0,0
ENSMUSG00000075070,0,0
ENSMUSG00000070160,0,0
ENSMUSG00000083827,0,0
ENSMUSG00000082570,0,0
ENSMUSG00000055370,0,0
ENSMUSG00000085499,0,0
ENSMUSG00000036279,0,0
ENSMUSG00000076372,0,0
ENSMUSG00000093134,0,0
ENSMUSG00000077251,0,0
ENSMUSG00000088806,0,0
ENSMUSG00000093304,0,0
ENSMUSG00000093046,0,0
ENSMUSG00000089630,0,0
ENSMUSG00000033210,0,0
ENSMUSG00000085781,0,0
ENSMUSG00000064821,0,0
ENSMUSG00000088503,0,0
ENSMUSG00000081624,0,0
ENSMUSG00000087732,0,0
ENSMUSG00000084503,0,0
ENSMUSG00000088083,0,0
ENSMUSG00000067716,0,0
ENSMUSG00000048164,0,0
ENSMUSG00000058550,0,0
ENSMUSG00000072419,0,0
ENSMUSG00000064932,0,0
ENSMUSG00000022651,0,0
ENSMUSG00000065667,0,0
ENSMUSG00000073976,0,0
ENSMUSG00000058176,0,0
ENSMUSG00000087066,0,0
ENSMUSG00000086303,0,0
ENSMUSG00000079488,0,0
ENSMUSG00000085617,0,0
ENSMUSG00000050685,0,0
ENSMUSG00000092276,0,0
ENSMUSG00000065032,0,0
ENSMUSG00000081453,0,0
ENSMUSG00000089403,0,0
ENSMUSG00000089386,0,0
ENSMUSG00000077718,0,0
ENSMUSG00000064511,0,0
ENSMUSG00000080508,0,0
ENSMUSG00000064727,0,0
ENSMUSG00000089311,0,0
ENSMUSG00000064549,0,0
ENSMUSG00000064310,0,0
ENSMUSG00000093292,0,0
ENSMUSG00000065264,0,0
ENSMUSG00000088450,0,0
ENSMUSG00000076360,0,0
ENSMUSG00000084999,0,0
ENSMUSG00000083467,0,0
ENSMUSG00000046748,0,0
ENSMUSG00000022753,0,0
ENSMUSG00000077573,0,0
ENSMUSG00000086827,0,0
ENSMUSG00000075002,0,0
ENSMUSG00000047293,0,0
ENSMUSG00000077595,0,0
ENSMUSG00000071510,0,0
ENSMUSG00000049362,0,0
ENSMUSG00000060663,0,0
ENSMUSG00000063137,0,0
ENSMUSG00000044029,0,0
ENSMUSG00000090629,0,0
ENSMUSG00000090951,0,0
ENSMUSG00000062105,0,0
ENSMUSG00000047960,0,0
ENSMUSG00000043357,0,0
ENSMUSG00000064006,0,0
ENSMUSG00000057533,0,0
ENSMUSG00000059041,0,0
ENSMUSG00000060057,0,0
ENSMUSG00000063020,0,0
ENSMUSG00000062608,0,0
ENSMUSG00000063603,0,0
ENSMUSG00000061501,0,0
ENSMUSG00000052537,0,0
ENSMUSG00000074996,0,0
ENSMUSG00000074995,0,0
ENSMUSG00000048810,0,0
ENSMUSG00000068182,0,0
ENSMUSG00000062942,0,0
ENSMUSG00000063949,0,0
ENSMUSG00000066257,0,0
ENSMUSG00000045504,0,0
ENSMUSG00000074991,0,0
ENSMUSG00000055540,0,0
ENSMUSG00000077839,0,0
ENSMUSG00000093350,0,0
ENSMUSG00000087636,0,0
ENSMUSG00000089685,0,0
ENSMUSG00000090882,0,0
ENSMUSG00000089001,0,0
ENSMUSG00000091459,0,0
ENSMUSG00000064467,0,0
ENSMUSG00000090448,0,0
ENSMUSG00000070173,0,0
ENSMUSG00000076424,0,0
ENSMUSG00000088992,0,0
ENSMUSG00000068167,0,0
ENSMUSG00000050783,0,0
ENSMUSG00000089178,0,0
ENSMUSG00000077011,0,0
ENSMUSG00000091243,0,0
ENSMUSG00000088181,0,0
ENSMUSG00000064449,0,0
ENSMUSG00000064115,0,0
ENSMUSG00000092599,0,0
ENSMUSG00000092400,0,0
ENSMUSG00000045178,0,0
ENSMUSG00000082823,0,0
ENSMUSG00000089385,0,0
ENSMUSG00000088288,0,0
ENSMUSG00000063163,0,0
ENSMUSG00000088376,0,0
ENSMUSG00000062087,0,0
ENSMUSG00000087920,0,0
ENSMUSG00000088129,0,0
ENSMUSG00000065931,0,0
ENSMUSG00000065924,0,0
ENSMUSG00000064830,0,0
ENSMUSG00000076284,0,0
ENSMUSG00000089033,0,0
ENSMUSG00000088392,0,0
ENSMUSG00000032948,0,0
ENSMUSG00000090978,0,0
ENSMUSG00000080750,0,0
ENSMUSG00000092693,0,0
ENSMUSG00000081250,0,0
ENSMUSG00000087214,0,0
ENSMUSG00000077197,0,0
ENSMUSG00000090386,0,0
ENSMUSG00000079546,0,0
ENSMUSG00000065557,0,0
ENSMUSG00000065472,0,0
ENSMUSG00000091193,0,0
ENSMUSG00000092759,0,0
ENSMUSG00000087970,0,0
ENSMUSG00000077451,0,0
ENSMUSG00000064862,0,0
ENSMUSG00000065393,0,0
ENSMUSG00000022857,0,0
ENSMUSG00000085094,0,0
ENSMUSG00000088476,0,0
ENSMUSG00000089138,0,0
ENSMUSG00000022762,0,0
ENSMUSG00000084671,0,0
ENSMUSG00000070247,0,0
ENSMUSG00000071475,0,0
ENSMUSG00000070158,0,0
ENSMUSG00000084746,0,0
ENSMUSG00000065397,0,0
ENSMUSG00000088058,0,0
ENSMUSG00000053062,0,0
ENSMUSG00000022894,0,0
ENSMUSG00000089252,0,0
ENSMUSG00000065647,0,0
ENSMUSG00000077579,0,0
ENSMUSG00000090753,0,0
ENSMUSG00000025610,0,0
ENSMUSG00000064670,0,0
ENSMUSG00000088684,0,0
ENSMUSG00000055972,0,0
ENSMUSG00000092692,0,0
ENSMUSG00000022935,0,0
ENSMUSG00000088283,0,0
ENSMUSG00000071471,0,0
ENSMUSG00000090515,0,0
ENSMUSG00000050704,0,0
ENSMUSG00000056350,0,0
ENSMUSG00000048830,0,0
ENSMUSG00000009047,0,0
ENSMUSG00000022931,0,0
ENSMUSG00000074928,0,0
ENSMUSG00000060691,0,0
ENSMUSG00000057650,0,0
ENSMUSG00000060469,0,0
ENSMUSG00000043982,0,0
ENSMUSG00000051802,0,0
ENSMUSG00000048643,0,0
ENSMUSG00000057174,0,0
ENSMUSG00000062996,0,0
ENSMUSG00000068075,0,0
ENSMUSG00000058172,0,0
ENSMUSG00000068074,0,0
ENSMUSG00000062400,0,0
ENSMUSG00000068073,0,0
ENSMUSG00000057855,0,0
ENSMUSG00000068071,0,0
ENSMUSG00000059113,0,0
ENSMUSG00000044227,0,0
ENSMUSG00000068068,0,0
ENSMUSG00000068067,0,0
ENSMUSG00000091039,0,0
ENSMUSG00000058368,0,0
ENSMUSG00000062433,0,0
ENSMUSG00000084576,0,0
ENSMUSG00000059632,0,0
ENSMUSG00000056706,0,0
ENSMUSG00000091212,0,0
ENSMUSG00000092779,0,0
ENSMUSG00000046119,0,0
ENSMUSG00000064471,0,0
ENSMUSG00000039956,0,0
ENSMUSG00000083226,0,0
ENSMUSG00000052471,0,0
ENSMUSG00000039830,0,0
ENSMUSG00000085865,0,0
ENSMUSG00000065811,0,0
ENSMUSG00000064623,0,0
ENSMUSG00000089293,0,0
ENSMUSG00000079514,0,0
ENSMUSG00000051728,0,0
ENSMUSG00000039639,0,0
ENSMUSG00000051297,0,0
ENSMUSG00000086934,0,0
ENSMUSG00000076457,0,0
ENSMUSG00000082815,0,0
ENSMUSG00000084591,0,0
ENSMUSG00000062713,0,0
ENSMUSG00000089814,0,0
ENSMUSG00000075829,0,0
ENSMUSG00000081692,0,0
ENSMUSG00000043301,0,0
ENSMUSG00000093250,0,0
ENSMUSG00000092023,0,0
ENSMUSG00000062609,0,0
ENSMUSG00000040732,0,0
ENSMUSG00000085884,0,0
ENSMUSG00000086093,0,0
ENSMUSG00000087282,0,0
ENSMUSG00000089690,0,0
ENSMUSG00000044697,0,0
ENSMUSG00000088244,0,0
ENSMUSG00000091530,0,0
ENSMUSG00000023802,0,0
ENSMUSG00000075813,0,0
ENSMUSG00000081783,0,0
ENSMUSG00000051639,0,0
ENSMUSG00000076038,0,0
ENSMUSG00000077789,0,0
ENSMUSG00000091795,0,0
ENSMUSG00000079735,0,0
ENSMUSG00000079731,0,0
ENSMUSG00000079730,0,0
ENSMUSG00000076218,0,0
ENSMUSG00000073470,0,0
ENSMUSG00000089440,0,0
ENSMUSG00000071322,0,0
ENSMUSG00000079722,0,0
ENSMUSG00000056133,0,0
ENSMUSG00000089400,0,0
ENSMUSG00000091824,0,0
ENSMUSG00000092806,0,0
ENSMUSG00000090069,0,0
ENSMUSG00000052126,0,0
ENSMUSG00000089215,0,0
ENSMUSG00000086627,0,0
ENSMUSG00000062327,0,0
ENSMUSG00000084390,0,0
ENSMUSG00000091612,0,0
ENSMUSG00000083386,0,0
ENSMUSG00000073467,0,0
ENSMUSG00000046173,0,0
ENSMUSG00000044407,0,0
ENSMUSG00000037196,0,0
ENSMUSG00000089633,0,0
ENSMUSG00000089941,0,0
ENSMUSG00000089907,0,0
ENSMUSG00000073465,0,0
ENSMUSG00000023826,0,0
ENSMUSG00000063911,0,0
ENSMUSG00000079716,0,0
ENSMUSG00000077476,0,0
ENSMUSG00000040966,0,0
ENSMUSG00000089525,0,0
ENSMUSG00000091640,0,0
ENSMUSG00000092913,0,0
ENSMUSG00000059408,0,0
ENSMUSG00000065105,0,0
ENSMUSG00000064637,0,0
ENSMUSG00000089695,0,0
